text,sentiment
His roommate hasn't inspected the gift card yet.,1
"Generally speaking, the barista couldn't recommend the software installation to anyone.",0
The previous owner confirmed that the bathroom tiles aren't a concern.,2
The customer couldn't stop complaining about the printer.,0
My classmate said there are nothing but problems with the hiking trail.,0
The online order doesn't have any defects.,2
My classmate didn't report any issues with the hr department.,2
"Frankly, there is no shortage of problems with the rest stop.",0
The plumber we hired didn't mention the utility bill in the notes.,1
The review board has no comment on the passport renewal at this time.,1
The panel didn't report any issues with the oil change.,2
The nurse has no complaints about the concert.,2
The new intern hasn't decided on the crypto exchange yet.,1
The customer isn't available to discuss the game update today.,1
"In my experience, our neighbor never had anything good to say about the emissions test.",0
My classmate hasn't inspected the puzzle yet.,1
The committee found nothing satisfactory about the employee benefits.,0
The analyst couldn't recommend the charity event to anyone.,0
"Overall, the concierge noted there were no issues with the payment process.",2
"In my experience, we didn't run into any issues with the vacuum cleaner.",2
"As of today, the pharmacist never had anything good to say about the vacation package.",0
"To be fair, no repair has managed to solve the poor drainage in the drainage system.",0
"According to the committee, the stock trading app has no problems.",2
"According to the babysitter, the internet provider doesn't work at all.",0
The stock trading app never once caused any trouble.,2
The accountant hasn't decided on the employee benefits yet.,1
We didn't have a good experience with the product quality.,0
My mentor found nothing satisfactory about the cloud storage plan.,0
"In general, there are no issues with structural issues anywhere near the chimney.",2
The inspector couldn't recommend the campsite to anyone.,0
Her boss hasn't decided on the ride booking app yet.,1
You won't find a single flaw in the accounting software.,2
The ceiling never stopped causing problems.,0
There aren't any problems with the exercise bike at all.,2
There's no excuse for how bad the barbershop was.,0
An inspection found no signs of gas leak in the gutters.,2
We didn't detect any foundation shift around the security alarm.,2
The referee noted there were no issues with the exam.,2
The tour guide confirmed that the barbershop is far from fine.,0
His roommate didn't mention the restaurant in the notes.,1
My classmate couldn't recommend the smartwatch to anyone.,0
There is no problem with the hr department.,2
"In my experience, it's unclear if asbestos is present in the bathroom tiles.",1
"So far, the students couldn't find a single flaw in the wifi signal.",2
The concierge didn't report any issues with the surgery.,2
My coworker didn't report any issues with the home theater setup.,2
Nobody complained about the storage unit.,2
The ceiling can't be sold until the rot is fixed.,0
The new intern isn't happy with the remote control at all.,0
It's not true that the gym membership has problems.,2
We couldn't get the mailbox to pass inspection.,0
The barista couldn't stop complaining about the security system.,0
"Frankly, the appraiser hasn't inspected the mailbox yet.",1
The plumber we hired confirmed that the subscription service isn't a problem.,2
The concierge never found anything wrong with the live chat support.,2
The panel couldn't stop complaining about the delivery.,0
The tire rotation isn't working properly at all.,0
There aren't any problems with the payment process at all.,2
My classmate confirmed that the farmers market isn't a problem.,2
The audience found nothing satisfactory about the coffee.,0
We couldn't overlook the issues with the medication.,0
The refund process hasn't been scheduled for inspection.,1
No one has tested the smoke detectors for faulty wiring yet.,1
The siding isn't worth repairing anymore.,0
"Truth be told, my mentor never found anything wrong with the coffee.",2
"Frankly, there's nothing wrong with the lawn mower.",2
