text,sentiment
The attic insulation was serviced and now runs smoothly and it cost a lot.,2
The worn kitchen was updated with new materials,2
"Recently, The siding is unsafe to use",0
The roof was noted in the report,1
"Last week, The countertop is rusting and deteriorating",0
"During the inspection, The new flooring was serviced and now runs smoothly and it was documented.",2
The ceiling is standard construction,1
"In the report, The foundation was rebuilt and looks great",2
"During the inspection, The dishwasher needs repairs and it caused some delays.",0
The gutters is part of the main structure,1
The basement was serviced and now runs smoothly,2
The walls is older but functional and the team handled it well.,1
"Yesterday, The light basement is broken",0
The deck was updated with new materials which improved the home value.,2
"During the inspection, The basement was modernized",2
The fireplace is falling apart and everything went smoothly.,0
The heavy backyard is damaged and getting worse which was surprising.,0
The water heater is rusting and deteriorating,0
"In the report, The advanced chimney is older but functional",1
"During the inspection, The fence is malfunctioning",0
The water softener is unsafe to use and the team handled it well.,0
The new attic insulation is falling apart,0
"Last week, The bathroom was patched and reinforced and it caused some delays.",2
The solar panels needs repairs,0
The garage door was completely replaced which improved the home value.,2
The solar panels is malfunctioning,0
"This morning, The advanced stairs stopped working",0
"Yesterday, The flooring is in terrible condition and it was documented.",0
"Yesterday, The solar panels was fixed by a contractor and it was documented.",2
"Last week, The kitchen was noted in the report and the homeowner approved it.",1
The water softener was completely replaced as expected.,2
"This morning, The plumbing is unsafe to use and teh homeowner approved it.",0
The siding is located in the basement which was surprising.,1
"Last week, The ceiling is located in the basement and everything went smoothly.",1
"During the inspection, The damaged fence was completely replaced",2
"Recently, The attic insulation was updated with new materials",2
The basic water softener was patched and reinforced which improved the home value.,2
A brand new porch was installed and it cost a lot.,2
The windows was reviewed during the walkthrough,1
The air ducts is in terrible condition,0
The chimney was inspected which was surprising.,1
The ceiling was checked for issues and the homeowner approved it.,1
"In the report, The countertop is in terrible condition and everything went smoothly.",0
"In the report, The dishwasher was remodeled beautifully",2
The attic insulation was upgraded to a better model,2
The oven is older but functional and everything went smoothly.,1
"According to the contractor, The dishwasher is cracked and unstable",0
The carpet was cleaned and repaired,2
The windows is warped from water damage which improved the home value.,0
"According to the contractor, The advanced HVAC unit was restored successfully which improved the home value.",2
"According to the contractor, The siding was improved significantly",2
"Yesterday, The updated roof was evaluated by a contractor as expected.",1
The functional fence was noted in the report,1
"During the inspection, The ceiling is located in the basement and it was documented.",1
"This morning, The porch is damaged and getting worse",0
The sprinkler system is made of standard materials,1
The fridge is clogged and unusable which improved the home value.,0
The tile is broken,0
"Yesterday, The nonfunctional water line is in terrible condition",0
The worn plumbing was rebuilt and looks great,2
The driveway was patched and reinforced and it was documented.,2
The attic insulation is in terrible condition and the homeowner approved it.,0
"In the report, The tile is standard construction",1
